epoch,binary_accuracy,fbeta_score_1,fbeta_score_2,fbeta_score_3,loss,precision_1,precision_2,precision_3,recall_1,recall_2,recall_3,val_binary_accuracy,val_fbeta_score_1,val_fbeta_score_2,val_fbeta_score_3,val_loss,val_precision_1,val_precision_2,val_precision_3,val_recall_1,val_recall_2,val_recall_3
0,0.54529411764705882,0.50010541649425733,0.39698555932325474,0.2098102502261891,0.70157888047835404,0.47846905021106495,0.49032567585215847,0.33373907173381134,0.7320749528969035,0.3659721560337964,0.13149450586122624,0.47090909090909089,0.51533396352421157,0.51736689112403178,0.56924184929240829,0.72926406773653896,0.46181818181818179,0.46495432506908069,0.53158905224366626,1.0,0.97917780442671343,0.83131492983211175
1,0.59529411764705886,0.55018575065276198,0.51414689358542942,0.35037625551223756,0.67276278018951419,0.53324669557459214,0.58974518579595225,0.52950439803740557,0.75904924434774057,0.45986414313316343,0.21467758539844961,0.64363636363636367,0.57831396558068016,0.61481496529145674,0.62099796988747336,0.64394684076309205,0.53858718091791324,0.59895660053599964,0.64806363279169255,0.85989459189501671,0.72534265279769894,0.56026108904318372
2,0.62852941176470589,0.58691396993749279,0.57435101943857525,0.46647512253592999,0.65536156345816221,0.57553752225988053,0.63220113936592548,0.64789107168422022,0.74426292251138126,0.5395278962219463,0.30378244613899902,0.55909090930765326,0.52115117398175326,0.55771685535257509,0.62425520701841875,0.68075691548260775,0.46827418847517532,0.51469714858315208,0.60333628914572979,0.98591326800259682,0.87749630732969808,0.76181666742671617
3,0.64147058823529413,0.58321033730226401,0.59736734810997461,0.53731772282544299,0.64400507618399228,0.57448839075425095,0.64546548001906456,0.67596062435823323,0.70688462523853079,0.54544416427612308,0.36742763564867131,0.68090909069234673,0.62534199042753735,0.64993242350491609,0.63235385981473058,0.61386448166587138,0.602754035429521,0.66741150769320401,0.70383355053988372,0.77028300176967279,0.62361531203443354,0.47753337372433058
4,0.64558823529411768,0.59860244049745448,0.60339565052705657,0.56133037216523118,0.63594650731367219,0.5894838958628037,0.64866261005401615,0.71175529788522163,0.72305797198239496,0.55724643167327437,0.38817568663288565,0.67636363614689221,0.6488530572977933,0.6453172701055353,0.62968355005437682,0.6075954218344255,0.64724479328502305,0.6777971050956032,0.6972817958484997,0.6912844616716558,0.56775431752204897,0.4784028498692946
5,0.65558823529411769,0.614511262178421,0.61664122013484735,0.57814602697596829,0.62896492467207066,0.60682613134384156,0.65275812745094297,0.70734179693109844,0.73107504606246954,0.58184882991454179,0.41753459390471964,0.67181818203492594,0.64494439710270279,0.63578874089501125,0.60886771288785069,0.61376092889092182,0.64189544677734378,0.6890040961178866,0.73203306458213113,0.68567124388434675,0.50866155320947826,0.38937777508388866
6,0.67176470588235293,0.6238640359569998,0.63557584937881018,0.59992028096142935,0.61844616903978233,0.61649218895856073,0.67407886280732998,0.70889153340283562,0.73047929932089417,0.59911609285018019,0.44595210874781888,0.66909090887416489,0.64674885121258818,0.63820697524330827,0.56348717364397916,0.61602819356051364,0.6480017176541415,0.70107081239873714,0.75488390228965063,0.674365419474515,0.49017075441100383,0.30475706696510313
7,0.68294117647058827,0.62488969564437868,0.64319171554902022,0.60990407537011537,0.60827918866101438,0.61781573646208821,0.68122672024895159,0.72828136107500863,0.71937771348392265,0.60390872913248395,0.45483989238739014,0.58181818192655388,0.48091441609642721,0.35346689365126871,0.21279955863952638,0.78733144326643512,0.75986147186972874,0.73160171118649564,0.47175755587491119,0.2156346056136218,0.13109766784039412,0.075006225434216589
